Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
WAGE,"WageWorks, Inc.",58.41,$2.14B,2012,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wage
WU,Western Union Company (The),20.12,$9.81B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wu
WEX,WEX Inc.,104.53,$4.47B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wex
WNS,WNS (Holdings) Limited,27.5,$1.4B,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/wns
XRX,Xerox Corporation,9.65,$9.78B,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/xrx
LITB,"LightInTheBox Holding Co., Ltd.",2.73,$203.52M,2013,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/litb
SYX,Systemax Inc.,7.97,$294.21M,n/a,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/syx
VIPS,Vipshop Holdings Limited,14.33,$8.42B,2012,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/vips
W,Wayfair Inc.,35.43,$3.01B,2014,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/w
ANF,Abercrombie & Fitch Company,15.73,$1.06B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/anf
AEO,"American Eagle Outfitters, Inc.",17.19,$3.12B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/aeo
BOOT,"Boot Barn Holdings, Inc.",11.02,$291.23M,2014,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/boot
BKE,"Buckle, Inc. (The)",21.65,$1.05B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/bke
CATO,Cato Corporation (The),30.25,$840.54M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/cato
CHS,"Chico&#39;s FAS, Inc.",12.2,$1.61B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/chs
CBK,Christopher & Banks Corporation,1.41,$52.51M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/cbk
DSW,DSW Inc.,21.35,$1.76B,2005,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/dsw
EXPR,"Express, Inc.",12.18,$954.99M,2010,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/expr
FL,"Foot Locker, Inc.",68.59,$9.14B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/fl
GPS,"Gap, Inc. (The)",26.45,$10.54B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gps
GCO,Genesco Inc.,55.37,$1.14B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/gco
HBI,Hanesbrands Inc.,24.38,$9.21B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/hbi
LB,"L Brands, Inc.",73.23,$20.94B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/lb
NWY,"New York & Company, Inc.",2.1,$136.24M,2004,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/nwy
JWN,"Nordstrom, Inc.",53.63,$9.3B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/jwn
SSI,"Stage Stores, Inc.",5.19,$140.93M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/ssi
TLRD,"Tailored Brands, Inc.",16.07,$782.52M,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlrd
TLYS,"Tilly&#39;s, Inc.",9.41,$268.63M,2012,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tlys
TJX,"TJX Companies, Inc. (The)",74.23,$48.74B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/tjx
VNCE,Vince Holding Corp.,5.48,$270.78M,2013,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/vnce
ARCH,"Arch Coal, Inc.",67.14,$1.43B,2016,Energy,Coal Mining,http://www.nasdaq.com/symbol/arch
BBL,BHP Billiton plc,29.55,$78.64B,n/a,Energy,Coal Mining,http://www.nasdaq.com/symbol/bbl
CLD,Cloud Peak Energy Inc,5.55,$340.33M,2009,Energy,Coal Mining,http://www.nasdaq.com/symbol/cld
CNXC,CNX Coal Resources LP,16.81,$390.36M,2015,Energy,Coal Mining,http://www.nasdaq.com/symbol/cnxc
CNX,CONSOL Energy Inc.,18.7,$4.29B,1999,Energy,Coal Mining,http://www.nasdaq.com/symbol/cnx
FELP,Foresight Energy LP,4.34,$568.76M,2014,Energy,Coal Mining,http://www.nasdaq.com/symbol/felp
NRP,Natural Resource Partners LP,28.92,$353.75M,2002,Energy,Coal Mining,http://www.nasdaq.com/symbol/nrp
WMLP,"Westmoreland Resource Partners, LP",6.009,$34.45M,2015,Energy,Coal Mining,http://www.nasdaq.com/symbol/wmlp
YZC,Yanzhou Coal Mining Company Limited,7.58,$3.73B,1998,Energy,Coal Mining,http://www.nasdaq.com/symbol/yzc
BBVA,Banco Bilbao Viscaya Argentaria S.A.,6.24,$40.44B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bbva
BCH,Banco De Chile,66.79,$10.94B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bch
BLX,"Banco Latinoamericano de Comercio Exterior, S.A.",28.17,$1.1B,1992,Finance,Commercial Banks,http://www.nasdaq.com/symbol/blx
BSBR,Banco Santander Brasil SA,7.36,$56.33B,2009,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsbr
BSAC,Banco Santander Chile,20.52,$9.67B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsac
SAN,"Banco Santander, S.A.",4.36,$62.93B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/san
CIB,BanColombia S.A.,38.43,$9.24B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cib
BMO,Bank Of Montreal,64.29,$41.5B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bmo
NTB,Bank of N.T. Butterfield & Son Limited (The),25.8,$1.37B,2016,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ntb
BCS,Barclays PLC,8.28,$34.87B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bcs
BFR,BBVA Banco Frances S.A.,19.95,$3.57B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bfr
CM,Canadian Imperial Bank of Commerce,76.28,$30.14B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/cm
BAP,Credicorp Ltd.,146.65,$13.84B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bap
AVAL,Grupo Aval Acciones y Valores S.A.,8.31,$9.26B,2014,Finance,Commercial Banks,http://www.nasdaq.com/symbol/aval
BSMX,Grupo Financiero Santander Mexico S.A. B. de C.V.,8.87,$12.03B,2012,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bsmx
SUPV,Grupo Supervielle S.A.,14.75,$980.3M,2016,Finance,Commercial Banks,http://www.nasdaq.com/symbol/supv
HDB,HDFC Bank Limited,72.11,$60.77B,2001,Finance,Commercial Banks,http://www.nasdaq.com/symbol/hdb
IBN,ICICI Bank Limited,7.27,$21.14B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ibn
ING,"ING Group, N.V.",12.36,$47.84B,1997,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ing
INZ,"ING Group, N.V.",25.76,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/inz
ISF,"ING Group, N.V.",25.48,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isf
ISG,"ING Group, N.V.",25.4,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isg
ISP,"ING Group, N.V.",25.48,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/isp
KB,KB Financial Group Inc,34.32,$12.94B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/kb
LYG,Lloyds Banking Group Plc,2.62,$46.8B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/lyg
BMA,Macro Bank Inc.,79.3,$4.64B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bma
MTU,Mitsubishi UFJ Financial Group Inc,4.87,$66.14B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/mtu
NW^C,Natl Westminster Pfd,25.75,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/nw^c
RY,Royal Bank Of Canada,62.88,$93.39B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/ry
RBS,Royal Bank Scotland plc (The),4.27,$25.1B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs
RBS^F,Royal Bank Scotland plc (The),25.92,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^f
RBS^H,Royal Bank Scotland plc (The),25.4939,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/rbs^h
SMFG,Sumitomo Mitsui Financial Group Inc,6.47,$44.23B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/smfg
TD,Toronto Dominion Bank (The),44.35,$82.31B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/td
WBK,Westpac Banking Corporation,22.98,$73.54B,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/wbk
WF,Woori Bank,30.63,$6.87B,2014,Finance,Commercial Banks,http://www.nasdaq.com/symbol/wf
ATEN,"A10 Networks, Inc.",9.39,$617.61M,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/aten
ANET,"Arista Networks, Inc.",80.45,$5.61B,2014,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/anet
JNPR,"Juniper Networks, Inc.",22.75,$8.71B,1999,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/jnpr
SSNI,"Silver Spring Networks, Inc.",13.68,$705.76M,2013,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/ssni
DVMT,Dell Technologies Inc.,47.24,$10.53B,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/dvmt
FIT,"Fitbit, Inc.",13.1,$2.91B,2015,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/fit
HPE,Hewlett Packard Enterprise Company,21.53,$35.86B,2015,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/hpe
HPQ,HP Inc.,14.48,$24.77B,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/hpq
IBM,International Business Machines Corporation,154.45,$147.63B,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/ibm
LXK,"Lexmark International, Inc.",39.93,$2.51B,1995,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/lxk
TDC,Teradata Corporation,29.52,$3.85B,n/a,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/tdc
CUDA,"Barracuda Networks, Inc.",25.52,$1.33B,2013,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/cuda
PANW,"Palo Alto Networks, Inc.",150.49,$13.67B,2012,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/panw
DDD,3D Systems Corporation,14.26,$1.6B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ddd
AMBR,"Amber Road, Inc.",9.37,$247.94M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ambr
AVG,AVG Technologies N.V.,24.95,$1.26B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/avg
BKFS,"Black Knight Financial Services, Inc.",39.23,$6.04B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/bkfs
BOX,"Box, Inc.",14.61,$1.87B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/box
ECOM          ,ChannelAdvisor Corporation,11.99,$308.1M,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ecom
CMCM,Cheetah Mobile Inc.,11.89,$1.69B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cmcm
STV,"China Digital TV Holding Co., Ltd.",1.2,$72.21M,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/stv
CVT,"CVENT, INC.",31.13,$1.32B,1987,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/cvt
ELLI,"Ellie Mae, Inc.",99.93,$3.02B,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/elli
FLTX,Fleetmatics Group PLC,59.85,$2.34B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/fltx
GWRE,"Guidewire Software, Inc.",58.34,$4.26B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/gwre
HUBS,"HubSpot, Inc.",53.25,$1.88B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/hubs
IMPV,"Imperva, Inc.",49.03,$1.6B,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/impv
INST,"Instructure, Inc.",24.33,$680.9M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/inst
IL,"IntraLinks Holdings, Inc.",9.62,$551.5M,2010,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/il
MIXT,MiX Telematics Limited,6.38,$194.74M,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mixt
MBLY,Mobileye N.V.,36.99,$8.1B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mbly
N,Netsuite Inc,101.9,$8.25B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/n
NEWR,"New Relic, Inc.",35.55,$1.81B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/newr
NQ,NQ Mobile Inc.,3.78,$347.26M,2011,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/nq
ORCL,Oracle Corporation,38.41,$157.69B,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/orcl
PAYC,"Paycom Software, Inc.",49.7,$2.97B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/payc
QTWO,"Q2 Holdings, Inc.",28.16,$1.12B,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/qtwo
RST,Rosetta Stone,7.42,$163.11M,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/rst
CRM,Salesforce.com Inc,74.27,$50.44B,2004,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/crm
SAP,SAP SE,86.13,$105.81B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sap
NOW,"ServiceNow, Inc.",75.62,$12.44B,2012,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/now
SHOP,Shopify Inc.,42.82,$3.25B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/shop
SQ,"Square, Inc.",11.12,$3.8B,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/sq
DATA,"Tableau Software, Inc.",48.03,$3.62B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/data
TWLO,Twilio Inc.,46.11,$3.9B,2016,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/twlo
TYL,"Tyler Technologies, Inc.",169.38,$6.16B,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tyl
VEEV,Veeva Systems Inc.,37.88,$5.16B,2013,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/veev
VMW,"Vmware, Inc.",72.98,$30.97B,2007,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/vmw
WK,Workiva Inc.,16.8,$689.79M,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/wk
XTLY,Xactly Corporation,13.42,$412.67M,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/xtly
WUBA,58.com Inc.,45.62,$6.58B,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/wuba
FDS,FactSet Research Systems Inc.,155.2,$6.31B,1996,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/fds
INXN,InterXion Holding N.V.,37.15,$2.62B,2011,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/inxn
LN,LINE Corporation,44.99,$9.45B,2016,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/ln
LNKD,LinkedIn Corporation,190.74,$25.7B,2011,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/lnkd
MODN,"Model N, Inc.",10.05,$278.06M,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/modn
RAX,"Rackspace Hosting, Inc",31.75,$3.99B,2008,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rax
RHT,"Red Hat, Inc.",77.2,$13.86B,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rht
RUBI,"The Rubicon Project, Inc.",7.94,$388.43M,2014,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/rubi
TWTR,"Twitter, Inc.",16.88,$11.95B,2013,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/twtr
CAT,"Caterpillar, Inc.",87.67,$51.22B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/cat
CNHI,CNH Industrial N.V.,7.48,$10.18B,2013,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/cnhi
PLOW,"Douglas Dynamics, Inc.",31.82,$716M,2010,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/plow
HY,"Hyster-Yale Materials Handling, Inc.",57.25,$938.11M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/hy
MTW,"Manitowoc Company, Inc. (The)",4.45,$612.22M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mtw
MLR,"Miller Industries, Inc.",21.63,$245.4M,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mlr
TEX,Terex Corporation,25.14,$2.73B,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/tex
WNC,Wabash National Corporation,13.38,$855.23M,1991,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/wnc
EMR,Emerson Electric Company,49.88,$32.1B,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/emr
GEH,General Electric Capital Corporation,26.4,n/a,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/geh
GEK,General Electric Capital Corporation,25.98,n/a,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/gek
GE,General Electric Company,28.89,$258.89B,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/ge
GEB,General Electric Company,25.69,n/a,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/geb
HAR,"Harman International Industries, Incorporated",80.24,$5.6B,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/har
KN,Knowles Corporation,13.91,$1.23B,2014,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/kn
PHG,Koninklijke Philips N.V.,28.84,$26.74B,n/a,Energy,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/phg
NC,"NACCO Industries, Inc.",71.27,$485.51M,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/nc
AOS,Smith (A.O.) Corporation,48.93,$8.54B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/aos
SNE,Sony Corp Ord,32.89,$41.53B,n/a,Consumer Non-Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/sne
WHR,Whirlpool Corporation,160.75,$12.13B,n/a,Consumer Durables,Consumer Electronics/Appliances,http://www.nasdaq.com/symbol/whr
BBY,"Best Buy Co., Inc.",39.31,$12.47B,n/a,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/bby
HGG,"HHGregg, Inc.",1.72,$47.81M,2007,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/hgg
MOV,Movado Group Inc.,21.71,$498.25M,n/a,Consumer Non-Durables,Consumer Specialties,http://www.nasdaq.com/symbol/mov
SIG,Signet Jewelers Limited,81.05,$6.13B,n/a,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/sig
TIF,Tiffany & Co.,72.65,$9.07B,1987,Consumer Services,Consumer Specialties,http://www.nasdaq.com/symbol/tif
CSS,"CSS Industries, Inc.",24.9,$225.95M,n/a,Consumer Services,Consumer: Greeting Cards,http://www.nasdaq.com/symbol/css
WMS,"Advanced Drainage Systems, Inc.",22.25,$1.22B,2014,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/wms
AVY,Avery Dennison Corporation,76.45,$6.79B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/avy
BLL,Ball Corporation,79.26,$13.81B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bll
BMS,"Bemis Company, Inc.",50.09,$4.74B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/bms
CVO,Cenveo Inc,7,$59.86M,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/cvo
CCK,"Crown Holdings, Inc.",55.26,$7.72B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/cck
GPK,Graphic Packaging Holding Company,13.58,$4.33B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/gpk
KMB,Kimberly-Clark Corporation,120.5,$43.34B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/kmb
MPSX,Multi Packaging Solutions International Limited,14.26,$1.1B,2015,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/mpsx
OI,"Owens-Illinois, Inc.",17.01,$2.76B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/oi
PKG,Packaging Corporation of America,82.6,$7.78B,2000,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/pkg
SON,Sonoco Products Company,50.43,$5.05B,n/a,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/son
WRK,Westrock Company,46.71,$11.75B,2015,Consumer Durables,Containers/Packaging,http://www.nasdaq.com/symbol/wrk
BIG,"Big Lots, Inc.",44.81,$1.99B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/big
BURL,"Burlington Stores, Inc.",76.69,$5.47B,2013,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/burl
CNCO,Cencosud S.A.,8.97,$8.5B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/cnco
DDS,"Dillard&#39;s, Inc.",61.47,$2.1B,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/dds
DDT,"Dillard&#39;s, Inc.",26.3611,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/ddt
