,id,random
2634,tt0101615,16
2635,tt0249562,94
2636,tt0432696,77
2637,tt0172810,29
2638,tt0043981,44
2639,tt3319036,18
2640,tt0356147,3
2641,tt0044750,44
2642,tt1693814,86
2643,tt0051417,75
2644,tt5651372,68
2645,tt0119217,98
2646,tt0426864,55
2647,tt0382932,68
2648,tt2472432,6
2649,tt0352248,28
2650,tt0104391,69
2651,tt3511172,11
2652,tt2075310,40
2653,tt0126203,12
2654,tt0076890,87
2655,tt0082432,13
2656,tt1326277,3
2657,tt1784700,1
2658,tt0389860,12
2659,tt3449200,24
2660,tt0040883,13
2661,tt0479767,34
2662,tt0018413,95
2663,tt0076761,68
2664,tt0064819,41
2665,tt0022801,48
2666,tt0473453,3
2667,tt0047355,40
2668,tt0376136,7
2669,tt0169858,68
2670,tt0067546,9
2671,tt0046333,61
2672,tt0306108,91
2673,tt0098219,25
2674,tt0189290,99
2675,tt1082881,7
2676,tt3155936,43
2677,tt0072730,29
2678,tt1315576,67
2679,tt0066762,56
2680,tt0794062,57
2681,tt3148856,76
2682,tt1340466,33
2683,tt0109015,67
2684,tt2637156,68
2685,tt0230046,2
2686,tt1347442,90
2687,tt0389126,3
2688,tt0028653,30
2689,tt0367753,7
2690,tt0084105,8
2691,tt0929632,87
2692,tt1662500,1
2693,tt0425743,48
2694,tt1098199,13
2695,tt0163983,71
2696,tt0764235,65
2697,tt1119191,66
2698,tt1821317,2
2699,tt1119194,65
2700,tt0390221,88
2701,tt0937353,26
2702,tt0111413,87
2703,tt2320924,6
2704,tt0127333,19
2705,tt1259521,64
2706,tt0280964,56
2707,tt0111419,60
2708,tt0114337,43
2709,tt0028382,37
2710,tt0120317,22
2711,tt2091987,64
2712,tt0113819,81
2713,tt0045684,32
2714,tt0316345,45
2715,tt1152843,29
2716,tt0057043,7
2717,tt2102472,72
2718,tt0013902,37
2719,tt0191989,54
2720,tt4219130,78
2721,tt0018758,42
2722,tt1690136,84
2723,tt0284935,28
2724,tt3467412,19
2725,tt2631210,87
2726,tt1899342,34
2727,tt1316088,45
2728,tt4667330,13
2729,tt1211837,79
2730,tt1679335,21
2731,tt0249795,83
2732,tt5036298,57
2733,tt0052884,80
2734,tt0876291,59
2735,tt0278964,89
2736,tt0448621,82
2737,tt0448150,29
2738,tt0448157,51
2739,tt1231277,74
2740,tt0305623,52
2741,tt1690384,58
2742,tt3514116,21
2743,tt1885307,92
2744,tt4299920,76
2745,tt2033947,61
2746,tt1894486,99
2747,tt4459758,84
2748,tt0044221,42
2749,tt0044222,75
2750,tt4943992,13
2751,tt0981227,7
2752,tt4389410,73
2753,tt0373889,2
2754,tt0060780,43
2755,tt0296281,2
2756,tt2700974,75
2757,tt3576558,48
2758,tt0770703,83
2759,tt0765476,66
2760,tt0043678,28
2761,tt0255096,29
2762,tt2172109,22
2763,tt0467200,71
2764,tt5091616,31
2765,tt0041765,89
2766,tt0295394,53
2767,tt0359123,95
2768,tt0104231,38
2769,tt2982542,8
2770,tt1459048,67
2771,tt1930443,51
2772,tt0322330,84
2773,tt0087615,24
2774,tt1814796,42
2775,tt3444514,27
2776,tt0426470,2
2777,tt2324384,63
2778,tt0267054,80
2779,tt0212312,5
2780,tt1253580,75
2781,tt1524539,22
2782,tt3544548,39
2783,tt1620487,78
2784,tt0907301,83
2785,tt0051062,24
2786,tt0313453,32
2787,tt0037382,55
2788,tt0119683,24
2789,tt0343818,35
2790,tt5545098,70
2791,tt1872054,96
2792,tt0037387,96
2793,tt1606595,95
2794,tt2543164,51
2795,tt5696110,14
2796,tt2404435,13
2797,tt4070830,67
2798,tt6155784,34
2799,tt0498071,39
2800,tt1363363,97
2801,tt0398165,97
2802,tt0119535,11
2803,tt4219304,50
2804,tt0102765,29
2805,tt0102761,21
2806,tt0042823,46
2807,tt2960930,7
2808,tt0435780,20
2809,tt0240318,68
2810,tt1303776,90
2811,tt0043338,3
2812,tt0080483,94
2813,tt1448567,70
2814,tt0495747,7
2815,tt0331632,25
2816,tt0059244,89
2817,tt0430111,14
2818,tt0085445,27
2819,tt0357843,34
2820,tt2284790,39
2821,tt0120815,83
2822,tt2165699,90
2823,tt0086250,92
2824,tt0482025,69
2825,tt3124456,72
2826,tt2776270,2
2827,tt1582501,1
2828,tt2715098,12
2829,tt1380860,84
2830,tt0127458,96
2831,tt0062925,79
2832,tt0077775,39
2833,tt2935888,60
2834,tt0065214,8
2835,tt2363481,63
2836,tt0107715,41
2837,tt0012067,45
2838,tt0229664,8
2839,tt4379224,82
2840,tt1621766,98
2841,tt3384218,70
2842,tt1194445,95
2843,tt0117106,97
2844,tt0045897,40
2845,tt1131729,21
2846,tt2009481,6
2847,tt3755914,31
2848,tt1339199,97
2849,tt3985472,34
2850,tt0032546,35
2851,tt0180165,93
2852,tt3753360,85
2853,tt0187393,39
2854,tt1430607,21
2855,tt4026586,66
2856,tt0045096,52
2857,tt1538290,83
2858,tt4586136,61
2859,tt0078748,90
2860,tt0078747,7
2861,tt0024366,17
2862,tt1189002,27
2863,tt1979172,80
2864,tt2657636,85
2865,tt2396711,88
2866,tt0339128,57
2867,tt0065834,12
2868,tt2952488,41
2869,tt0402331,16
2870,tt0005987,79
2871,tt0448001,88
2872,tt0287100,52
2873,tt0311289,59
2874,tt6162808,80
2875,tt0154469,68
2876,tt0033410,78
2877,tt0033144,12
2878,tt0775088,56
2879,tt1065107,39
2880,tt0049223,79
2881,tt0272729,98
2882,tt5368986,24
2883,tt0091677,41
2884,tt4907766,92
2885,tt0041959,31
2886,tt0031363,13
2887,tt4050646,0
2888,tt5000984,93
2889,tt0332385,80
2890,tt0133365,7
2891,tt1739249,37
2892,tt0005231,32
2893,tt3097944,80
2894,tt0156074,31
2895,tt0026144,61
2896,tt0334764,63
2897,tt1334018,54
2898,tt1176175,45
2899,tt2781212,88
2900,tt0038579,7
2901,tt5888246,36
2902,tt0419167,17
2903,tt0030141,26
2904,tt0105350,46
2905,tt1305038,43
2906,tt0105358,8
2907,tt0843533,80
2908,tt0046317,92
2909,tt0410409,43
2910,tt0056382,43
2911,tt0400220,12
2912,tt0389321,40
2913,tt0359358,82
2914,tt0089199,2
2915,tt2170401,85
2916,tt1980970,56
2917,tt0141949,93
2918,tt1766164,9
2919,tt5099660,56
2920,tt0048312,60
2921,tt0082410,21
2922,tt1667093,11
2923,tt3712718,81
2924,tt0081146,7
2925,tt1446714,9
2926,tt1545295,47
2927,tt1577780,68
2928,tt0090338,78
2929,tt0090334,7
2930,tt5047828,5
2931,tt1193138,55
2932,tt0327001,69
2933,tt0073109,60
2934,tt0327554,71
2935,tt0096951,45
2936,tt0111473,93
2937,tt2024544,58
2938,tt5311514,32
2939,tt0028456,43
2940,tt2908048,42
2941,tt1272051,90
2942,tt1742307,15
2943,tt0045668,96
2944,tt0057060,1
2945,tt4066086,16
2946,tt1579902,16
2947,tt1522415,39
2948,tt1611913,5
2949,tt1856022,93
2950,tt0053290,28
2951,tt0379790,38
2952,tt0102034,9
2953,tt3064298,72
2954,tt0103119,60
2955,tt0285685,67
2956,tt5649102,94
2957,tt0032739,15
2958,tt0032049,28
2959,tt0107290,44
2960,tt0117660,17
2961,tt1384768,61
2962,tt2240822,84
2963,tt1482828,33
2964,tt0310715,82
2965,tt1027718,31
2966,tt0068431,25
2967,tt1079447,4
2968,tt1564353,90
2969,tt5778412,14
2970,tt0181627,43
2971,tt0113690,82
2972,tt0418867,22
2973,tt0100448,55
2974,tt1441395,5
2975,tt0146791,76
2976,tt0359940,25
2977,tt0099785,81
2978,tt3043330,63
2979,tt0048953,40
2980,tt0020702,63
2981,tt4619628,36
2982,tt1731658,26
2983,tt0783233,53
2984,tt1307067,16
2985,tt4649814,86
2986,tt0437273,33
2987,tt0054215,87
2988,tt0830861,17
2989,tt0201294,10
2990,tt0036431,75
2991,tt1851831,75
2992,tt2274538,4
2993,tt1843866,46
2994,tt2302809,93
2995,tt0079889,46
2996,tt4059850,17
2997,tt2429292,59
2998,tt1430836,54
2999,tt0122195,17
3000,tt0026286,80
3001,tt0030552,23
3002,tt3655420,87
3003,tt1821682,20
3004,tt0109739,73
3005,tt0055296,11
3006,tt4015930,3
3007,tt2950418,1
3008,tt0115696,88
3009,tt2856874,37
3010,tt2674496,3
3011,tt0056923,56
3012,tt0233001,9
3013,tt0303780,99
3014,tt0055038,47
3015,tt0055740,53
3016,tt0059673,62
3017,tt2484690,26
3018,tt1468843,58
3019,tt0104219,34
3020,tt0460838,89
3021,tt4508018,90
3022,tt0093206,31
3023,tt0439504,65
3024,tt0093756,40
3025,tt2366608,46
3026,tt0109198,67
3027,tt0922532,73
3028,tt0047473,33
3029,tt0109190,22
3030,tt5547924,45
3031,tt0478701,19
3032,tt3570168,1
3033,tt0042807,74
3034,tt1073223,82
3035,tt0305205,66
3036,tt1719688,76
3037,tt0081777,8
3038,tt1219289,3
3039,tt0425112,41
3040,tt6093904,76
3041,tt2719848,93
3042,tt5654154,50
3043,tt0351105,4
3044,tt2130075,16
3045,tt0128435,76
3046,tt0340377,22
3047,tt0085460,37
3048,tt4943218,67
3049,tt0176700,2
3050,tt0086278,57
3051,tt0114122,73
3052,tt0056218,91
3053,tt0056217,33
3054,tt0038355,50
3055,tt0018906,11
3056,tt0068226,75
3057,tt1153545,45
3058,tt1205585,5
3059,tt0178900,9
3060,tt0118209,8
3061,tt5077742,68
3062,tt0329774,40
3063,tt1670635,94
3064,tt3159212,22
3065,tt3418092,90
3066,tt0069289,39
3067,tt3819236,15
3068,tt0013356,1
3069,tt0052357,82
3070,tt0061069,35
3071,tt0184858,46
3072,tt0320421,60
3073,tt0039628,44
3074,tt4337464,2
3075,tt2079591,94
3076,tt0200245,17
3077,tt0395511,80
3078,tt0096149,61
3079,tt0304032,29
3080,tt0976035,33
3081,tt1954374,40
3082,tt2783926,15
3083,tt1430626,63
3084,tt0067885,43
3085,tt0160236,30
3086,tt1837619,5
3087,tt0373184,20
3088,tt0161013,26
3089,tt0345940,49
3090,tt1961624,10
3091,tt0940709,80
3092,tt2064852,81
3093,tt0313952,56
3094,tt0116250,98
3095,tt3453106,41
3096,tt0408209,30
3097,tt6018006,24
3098,tt3718024,82
3099,tt0049204,16
3100,tt3923750,0
3101,tt0466304,30
3102,tt2278388,46
3103,tt0040338,95
3104,tt1486793,84
3105,tt0334294,92
3106,tt2814874,96
3107,tt1545976,14
3108,tt0206366,22
3109,tt0206367,52
3110,tt0085923,65
3111,tt0091699,43
3112,tt0293715,39
3113,tt0037262,14
3114,tt1552010,48
3115,tt0222054,28
3116,tt2137326,43
3117,tt0906775,34
3118,tt0299658,27
3119,tt4970880,56
3120,tt0906778,35
3121,tt0023398,30
3122,tt0334744,39
3123,tt0026614,19
3124,tt0168856,34
3125,tt0313608,14
3126,tt0173105,43
3127,tt0255112,6
3128,tt2073715,24
3129,tt0075314,6
3130,tt0255443,30
3131,tt0459554,95
3132,tt0023649,99
3133,tt1355207,75
3134,tt0040840,83
3135,tt1359553,31
3136,tt0104683,48
3137,tt0104684,0
3138,tt0359595,39
3139,tt0248254,15
3140,tt5505722,65
3141,tt0387162,66
3142,tt0031839,48
3143,tt0051459,6
3144,tt5812306,44
3145,tt1270798,89
3146,tt0057357,91
3147,tt0046996,41
3148,tt0102682,39
3149,tt0244739,66
3150,tt0861711,21
3151,tt0244083,7
3152,tt0046998,36
3153,tt0102688,44
3154,tt0118564,64
3155,tt0118565,30
3156,tt5936370,19
3157,tt0411477,90
3158,tt1648199,9
3159,tt2081423,55
3160,tt0181875,57
3161,tt0337214,23
3162,tt0025423,44
3163,tt0034240,86
3164,tt0147699,92
3165,tt0926156,15
3166,tt0022512,34
3167,tt0057887,3
3168,tt1242422,48
3169,tt2619074,28
3170,tt0955308,21
3171,tt0804452,11
3172,tt0410079,54
3173,tt0123385,60
3174,tt0102351,57
3175,tt0162327,87
3176,tt1682180,3
3177,tt2091325,16
3178,tt2949596,42
3179,tt5068918,93
3180,tt0057083,12
3181,tt3209560,43
3182,tt0039498,54
3183,tt0139046,44
3184,tt0790780,92
3185,tt0047861,86
3186,tt0478134,17
3187,tt0052104,78
3188,tt0102535,28
3189,tt0052109,51
3190,tt3033042,17
3191,tt2072293,72
3192,tt0074695,91
3193,tt2171416,47
3194,tt0234946,87
3195,tt2147331,5
3196,tt0029522,96
3197,tt0110322,66
3198,tt1169137,44
3199,tt0211915,40
3200,tt4027066,5
3201,tt5880884,55
3202,tt1548544,67
3203,tt0038017,34
3204,tt0807755,41
3205,tt0370537,85
3206,tt1408101,16
3207,tt5672048,30
3208,tt0384537,10
3209,tt0046731,98
3210,tt0046732,39
3211,tt1596722,60
3212,tt0110148,18
3213,tt4658786,91
3214,tt0050083,94
3215,tt3006588,79
3216,tt1797487,72
3217,tt0100466,23
3218,tt0338467,66
3219,tt0382625,31
3220,tt0087243,99
3221,tt2180283,51
3222,tt0249931,59
3223,tt0113273,40
3224,tt1342387,13
3225,tt2278870,84
3226,tt0254983,95
3227,tt0787475,48
3228,tt0248089,70
3229,tt2413516,52
3230,tt0091737,19
3231,tt0032976,24
3232,tt0251003,54
3233,tt0129387,19
3234,tt3896100,93
3235,tt0089927,66
3236,tt0439217,32
3237,tt0122173,80
3238,tt0207820,86
3239,tt2404822,69
3240,tt0427341,95
3241,tt1060273,64
3242,tt4931948,67
3243,tt1171533,44
3244,tt1060277,79
3245,tt3136146,31
3246,tt5215566,63
3247,tt0024805,55
3248,tt5994186,52
3249,tt1979320,83
3250,tt5893480,70
3251,tt0378194,73
3252,tt2332966,59
3253,tt1128213,27
3254,tt0065596,93
3255,tt0057507,37
3256,tt0194456,49
3257,tt1576412,25
3258,tt5834978,87
3259,tt0041859,81
3260,tt0039440,62
3261,tt0051398,27
3262,tt0015016,39
3263,tt0067333,37
3264,tt0460811,59
3265,tt0093779,71
3266,tt0093775,60
3267,tt0093773,44
3268,tt0043153,10
3269,tt2692938,79
3270,tt0067190,37
3271,tt0240425,47
3272,tt0325055,98
3273,tt0108045,25
3274,tt0262226,65
3275,tt3835764,32
3276,tt0083624,39
3277,tt1403865,63
3278,tt0043379,80
3279,tt0317248,64
3280,tt0085486,26
3281,tt0119152,85
3282,tt0368909,46
3283,tt0038370,10
3284,tt0120855,21
3285,tt0359784,2
3286,tt0790818,16
3287,tt0132000,58
3288,tt0377471,46
3289,tt0039840,74
3290,tt0310940,17
3291,tt0018671,27
3292,tt1077368,59
3293,tt3259484,49
3294,tt5227468,31
3295,tt1156398,78
3296,tt0329717,83
3297,tt0067424,72
3298,tt1966525,12
3299,tt0107822,77
3300,tt0243334,9
3301,tt1429387,78
3302,tt4449798,15
3303,tt0854672,44
3304,tt2008644,59
3305,tt4844288,93
3306,tt0106332,73
3307,tt2103997,74
3308,tt0067992,80
3309,tt0038956,37
3310,tt0034905,85
3311,tt2709606,97
3312,tt2359300,0
3313,tt3922754,7
3314,tt1381406,14
3315,tt3862094,89
3316,tt0297290,27
3317,tt0114508,2
3318,tt0298272,44
3319,tt0165204,18
3320,tt0134187,65
3321,tt0032508,59
3322,tt0120145,60
3323,tt2325873,92
3324,tt6022812,64
3325,tt0769515,84
3326,tt0025452,66
3327,tt0073929,49
3328,tt0069952,12
3329,tt3338444,55
3330,tt1780766,82
3331,tt0220791,48
3332,tt0134969,64
3333,tt2084763,10
3334,tt0057541,55
3335,tt4883512,10
3336,tt0017850,70
3337,tt1477180,95
3338,tt1466572,89
3339,tt0101414,86
3340,tt0457303,32
3341,tt4680790,57
3342,tt0295297,63
3343,tt2393902,84
3344,tt0033369,21
3345,tt2549398,46
3346,tt0924001,66
3347,tt1302067,69
3348,tt0094752,2
3349,tt0091501,22
3350,tt1772230,80
3351,tt1814878,94
3352,tt1146300,88
3353,tt0097216,23
3354,tt0086459,80
3355,tt0164912,56
3356,tt0043992,7
3357,tt0484964,62
3358,tt0100095,38
3359,tt0183834,7
3360,tt0381206,49
3361,tt0308220,13
3362,tt0182406,13
3363,tt0027674,95
3364,tt0071784,35
3365,tt1651065,69
3366,tt0076833,37
3367,tt0076836,29
3368,tt1840417,58
3369,tt2361024,97
3370,tt0088999,93
3371,tt3243474,55
3372,tt4742102,63
3373,tt0176579,55
3374,tt0060955,33
3375,tt0060956,88
3376,tt0484383,68
3377,tt0266687,69
3378,tt0116904,99
3379,tt2948356,63
3380,tt0116908,69
3381,tt3344680,10
3382,tt0993846,50
3383,tt5812360,76
3384,tt4859842,51
3385,tt0498200,53
3386,tt0098273,81
3387,tt0098271,41
3388,tt0040711,0
3389,tt1499658,64
3390,tt1157547,93
3391,tt0446013,39
3392,tt1052353,36
3393,tt5043096,51
3394,tt0269758,16
3395,tt1431238,58
3396,tt1595021,59
3397,tt0070687,2
3398,tt0369221,72
3399,tt0085770,1
3400,tt4303038,94
3401,tt0311958,35
3402,tt2148924,58
3403,tt1592556,3
3404,tt1592557,23
3405,tt0028632,41
3406,tt2086830,61
3407,tt0415481,5
3408,tt0363547,24
3409,tt0129979,43
3410,tt0096999,96
3411,tt1691917,79
3412,tt2385001,29
3413,tt0377439,48
3414,tt0111301,27
3415,tt0265086,18
3416,tt0461770,4
3417,tt1867612,39
3418,tt5423310,77
3419,tt0028943,74
3420,tt3257692,2
3421,tt5087152,75
3422,tt2310332,32
3423,tt0073000,28
3424,tt1772838,28
3425,tt0450385,53
3426,tt0047843,89
3427,tt0052169,55
3428,tt0294451,56
3429,tt2848292,85
3430,tt1314645,86
3431,tt1142977,71
3432,tt0326977,75
3433,tt3471592,35
3434,tt0035173,36
3435,tt0450564,38
3436,tt1532942,37
3437,tt3361874,66
3438,tt0194993,83
3439,tt0029542,90
3440,tt2221713,97
3441,tt0274470,35
3442,tt0274472,56
3443,tt0455829,56
3444,tt0038033,84
3445,tt0120623,59
3446,tt2806106,92
3447,tt1411697,54
3448,tt0142374,48
3449,tt1135498,20
3450,tt0276832,66
3451,tt2623734,56
3452,tt0100665,56
3453,tt1555219,43
3454,tt0102802,95
3455,tt0138333,0
3456,tt0442672,3
3457,tt0077270,69
3458,tt0171126,31
3459,tt1366419,55
3460,tt0054789,77
3461,tt1817211,4
3462,tt0058275,8
3463,tt0008519,79
3464,tt0405422,52
3465,tt0485601,7
3466,tt3534598,19
3467,tt2585562,20
3468,tt4827878,32
3469,tt0116571,10
3470,tt4201854,50
3471,tt0032997,52
3472,tt0087131,64
3473,tt0178387,99
3474,tt0079595,34
3475,tt0482389,58
3476,tt1308748,56
3477,tt4971786,83
3478,tt0051588,97
3479,tt0976203,16
3480,tt0027441,3
3481,tt0027110,74
3482,tt2400321,45
3483,tt0881891,58
3484,tt0303017,43
3485,tt0026240,23
3486,tt1340708,12
3487,tt0241355,93
3488,tt2133360,14
3489,tt0055254,14
3490,tt0024862,47
3491,tt4772968,4
3492,tt0462590,50
3493,tt1657318,42
3494,tt0212890,46
3495,tt0048411,97
3496,tt0014960,1
3497,tt0318462,16
3498,tt4678202,21
3499,tt3659388,74
3500,tt0031465,91
3501,tt0464996,9
3502,tt0059635,54
3503,tt0059636,89
3504,tt0049434,23
3505,tt0049432,15
3506,tt0083193,86
3507,tt5005454,77
3508,tt0047127,46
3509,tt0473626,3
3510,tt0261199,75
3511,tt2123170,96
3512,tt2436386,18
3513,tt0023563,12
3514,tt0062493,14
3515,tt0086102,25
3516,tt0034032,25
3517,tt0270691,55
3518,tt0266965,1
3519,tt1524559,28
3520,tt0022969,52
3521,tt0266747,22
3522,tt2093995,19
3523,tt0122735,75
3524,tt0076646,10
3525,tt0029228,30
3526,tt2214985,64
3527,tt5299042,9
3528,tt0039302,67
3529,tt0138683,88
3530,tt0056520,92
3531,tt2644178,11
3532,tt1891845,8
3533,tt1303828,57
3534,tt5354160,13
3535,tt0102470,94
3536,tt0350831,71
3537,tt0098048,79
3538,tt5533192,6
3539,tt0393320,49
3540,tt0035616,90
3541,tt2478746,97
3542,tt0035344,84
3543,tt0086972,16
3544,tt1928157,73
3545,tt0096874,75
3546,tt1987021,63
3547,tt0109331,62
3548,tt0032692,45
3549,tt1679583,46
3550,tt0454876,8
3551,tt0034967,68
3552,tt0481510,42
3553,tt0034969,27
3554,tt2219554,68
3555,tt2425470,44
3556,tt0175215,81
3557,tt0039041,9
3558,tt0229354,31
3559,tt0291341,85
3560,tt0409847,22
3561,tt1948614,73
3562,tt4032570,26
3563,tt0069977,86
3564,tt1400386,83
3565,tt0035010,16
3566,tt4495188,57
3567,tt1943710,25
3568,tt0989007,15
3569,tt0134301,99
3570,tt0171357,91
3571,tt1658837,61
3572,tt0065727,24
3573,tt1582507,68
3574,tt0065723,54
3575,tt0084422,69
3576,tt0402352,28
3577,tt0384967,64
3578,tt0116743,23
3579,tt0036868,20
3580,tt1530545,42
3581,tt0116213,36
3582,tt2638178,44
3583,tt4792108,42
3584,tt0036865,75
3585,tt1332106,47
3586,tt0037119,74
3587,tt1571219,89
3588,tt0972759,94
3589,tt0281203,59
3590,tt0217164,56
3591,tt3530596,27
3592,tt5714216,73
3593,tt4537362,84
3594,tt0368373,89
3595,tt0294274,72
3596,tt1624391,6
3597,tt0024654,3
3598,tt0192482,43
3599,tt0027871,12
3600,tt0299619,36
3601,tt0027653,39
3602,tt0027652,96
3603,tt0226044,41
3604,tt0072305,6
3605,tt0001911,87
3606,tt0026650,16
3607,tt0026653,57
3608,tt0463854,0
3609,tt1877894,81
3610,tt0051636,26
3611,tt0051631,52
3612,tt1013860,52
3613,tt1764581,72
3614,tt0041604,10
3615,tt4577624,30
3616,tt1969959,47
3617,tt0060970,80
3618,tt1337685,31
3619,tt0090729,13
3620,tt2642226,72
3621,tt4415088,38
3622,tt1672136,31
3623,tt0022882,4
3624,tt3573598,24
3625,tt5334126,14
3626,tt1932655,24
3627,tt2402246,97
3628,tt0041468,58
3629,tt0456014,11
3630,tt0119297,36
3631,tt1726669,90
3632,tt1435543,72
3633,tt1934389,17
3634,tt0225535,78
3635,tt2604330,34
3636,tt0058019,86
3637,tt2090501,67
3638,tt0281078,26
3639,tt1489882,48
3640,tt0105841,11
3641,tt0301520,32
3642,tt0910970,4
3643,tt0853012,51
3644,tt1562872,88
3645,tt0025682,47
3646,tt0923811,14
3647,tt0081693,28
3648,tt0081692,6
3649,tt0003740,80
3650,tt0219570,72
3651,tt0400244,80
3652,tt0045977,86
3653,tt0043722,20
3654,tt1508698,85
3655,tt0138749,46
3656,tt0007246,4
3657,tt5086198,68
3658,tt0456902,50
3659,tt4329274,11
3660,tt0240897,9
3661,tt1161457,45
3662,tt0038238,90
3663,tt2941258,70
3664,tt0081471,67
3665,tt1037140,19
3666,tt0035400,21
3667,tt0039185,90
3668,tt0815229,83
3669,tt0009619,13
3670,tt0203521,67
3671,tt0274454,93
3672,tt3443810,81
3673,tt5354458,64
3674,tt0110361,94
3675,tt0102798,53
3676,tt0038057,54
3677,tt5765818,54
3678,tt3327856,93
3679,tt0061369,6
3680,tt3783958,69
3681,tt0018426,29
3682,tt1618390,18
3683,tt0036988,61
3684,tt1795595,48
3685,tt0384579,55
3686,tt1235845,11
3687,tt2831568,34
3688,tt0091326,82
3689,tt4858722,86
3690,tt0103190,56
3691,tt0054014,19
3692,tt1302183,15
3693,tt0985025,28
3694,tt0342258,71
3695,tt5872692,36
3696,tt0479143,6
3697,tt0330373,98
3698,tt0095655,97
3699,tt0039980,17
3700,tt5729754,8
3701,tt0455590,82
3702,tt1107395,14
3703,tt1217595,68
3704,tt0116557,47
3705,tt0472198,34
3706,tt3630800,92
3707,tt0237186,82
3708,tt0180668,29
3709,tt0122461,28
3710,tt0121118,94
3711,tt0037586,69
3712,tt0482456,17
3713,tt1128075,21
3714,tt1718130,22
3715,tt0443272,86
3716,tt0893507,38
3717,tt0100856,72
3718,tt0943481,4
3719,tt0973808,90
3720,tt0283623,10
3721,tt0086559,99
3722,tt0249462,0
3723,tt1320341,36
3724,tt0071684,6
3725,tt2122318,93
3726,tt0342039,71
3727,tt1430618,34
3728,tt2602340,98
3729,tt0190081,40
3730,tt1676134,53
3731,tt0037323,42
3732,tt2506858,25
3733,tt1436045,3
3734,tt0093734,77
3735,tt0114814,32
3736,tt0101393,97
3737,tt5291716,16
3738,tt0029025,59
3739,tt1719665,8
3740,tt0049957,7
3741,tt2958558,29
3742,tt0964517,27
3743,tt1073241,90
3744,tt2933632,96
3745,tt0494290,93
3746,tt0191421,9
3747,tt0349822,65
3748,tt0025234,63
3749,tt4009460,14
3750,tt0275942,18
3751,tt1402488,42
3752,tt0018966,94
3753,tt3597732,26
3754,tt4162472,94
3755,tt0047413,20
3756,tt0071141,5
3757,tt0047411,98
3758,tt0473310,44
3759,tt0042641,48
3760,tt0215088,57
3761,tt1773733,44
3762,tt0042644,9
3763,tt1807921,73
3764,tt0389557,16
3765,tt0046545,91
3766,tt2522596,13
3767,tt3134058,91
3768,tt4513052,12
3769,tt0035368,75
3770,tt0439817,6
3771,tt1126618,31
3772,tt0159807,56
3773,tt0226975,45
3774,tt1721051,97
3775,tt0200191,91
3776,tt0082661,36
3777,tt0141303,92
3778,tt0081318,44
3779,tt0496294,46
3780,tt0028510,9
3781,tt0084796,95
3782,tt0253761,54
3783,tt3249660,42
3784,tt0186446,55
3785,tt0111112,22
3786,tt1318819,67
3787,tt0120185,28
3788,tt0120188,33
3789,tt0200653,75
3790,tt0107683,80
3791,tt1346259,43
3792,tt0107688,13
3793,tt0035897,18
3794,tt0035893,36
3795,tt4886780,78
3796,tt0212056,43
3797,tt0074539,68
3798,tt1411778,64
3799,tt0032324,88
3800,tt0274842,44
3801,tt3349772,64
3802,tt5935234,26
3803,tt0116763,54
3804,tt0091540,71
3805,tt0134149,70
3806,tt0134145,92
3807,tt0432637,60
3808,tt1790885,86
3809,tt0222783,14
3810,tt1232829,91
3811,tt0181784,19
3812,tt1232823,27
3813,tt0300556,1
3814,tt4198034,77
3815,tt2195968,33
3816,tt0068646,10
3817,tt1345780,16
3818,tt0064115,31
3819,tt0064116,51
3820,tt0298583,63
3821,tt0188404,90
3822,tt0079470,23
3823,tt1570728,38
3824,tt1584096,40
3825,tt3421192,37
3826,tt0096253,62
3827,tt0103639,55
3828,tt0353824,63
3829,tt0040530,66
3830,tt0783238,14
3831,tt0338348,50
3832,tt0050560,32
3833,tt2814362,54
3834,tt3607198,60
3835,tt3346976,90
3836,tt0112641,48
3837,tt1535109,83
3838,tt1034389,44
3839,tt0373219,43
3840,tt4669574,23
3841,tt0239296,46
3842,tt0457342,68
3843,tt0165855,31
3844,tt5313162,66
3845,tt0093058,62
3846,tt3212948,15
3847,tt1431274,4
3848,tt4718656,70
3849,tt4756774,72
3850,tt0055423,43
3851,tt0172615,6
3852,tt2343473,52
3853,tt0281723,49
3854,tt1327035,6
3855,tt0367089,38
3856,tt3996710,63
3857,tt0048966,31
3858,tt3898504,74
3859,tt0077303,92
3860,tt0478660,55
3861,tt0488349,85
3862,tt0062044,44
3863,tt0913425,76
3864,tt1119646,74
3865,tt4119110,20
3866,tt0407715,76
3867,tt0047881,92
3868,tt1498565,63
3869,tt0043705,1
3870,tt0088247,42
3871,tt0364751,58
3872,tt4459154,75
3873,tt0376994,85
3874,tt0286499,61
3875,tt1659337,19
3876,tt0491526,1
3877,tt2522922,5
3878,tt1913022,11
3879,tt0282387,39
3880,tt0815245,54
3881,tt2043979,83
3882,tt3512578,61
3883,tt0220697,37
3884,tt0088425,38
3885,tt1135989,70
3886,tt0029583,19
3887,tt2014392,90
3888,tt0015864,69
3889,tt0047163,30
3890,tt0264395,9
3891,tt0077451,75
3892,tt0038071,65
3893,tt4796556,54
3894,tt5805252,66
3895,tt4715026,39
3896,tt0064307,51
3897,tt0066344,61
3898,tt2063749,15
3899,tt2063745,52
3900,tt3502404,92
3901,tt4311072,4
3902,tt1049413,90
3903,tt1049414,31
3904,tt0046022,76
3905,tt3598850,67
